"But if your liver excretes more cholesterol than your bile can dissolve, the excess cholesterol may form into crystals and eventually into stones",Gallstones
Your bile contains too much bilirubin,Gallstones
Bilirubin is a chemical that's produced when your body breaks down red blood cells,Gallstones
"Certain conditions cause your liver to make too much bilirubin, including liver cirrhosis, biliary tract infections and certain blood disorders",Gallstones
The excess bilirubin contributes to gallstone formation,Gallstones
Your gallbladder doesn't empty correctly,Gallstones
"If your gallbladder doesn't empty completely or often enough, bile may become very concentrated, contributing to the formation of gallstones",Gallstones
Types of gallstones Types of gallstones that can form in the gallbladder include: Cholesterol gallstones,Gallstones
"The most common type of gallstone, called a cholesterol gallstone, often appears yellow in color",Gallstones
"These gallstones are composed mainly of undissolved cholesterol, but may contain other components",Gallstones
Pigment gallstones,Gallstones
These dark brown or black stones form when your bile contains too much bilirubin,Gallstones
"When symptoms do appear, gonorrhea infection can affect multiple sites in your body, but it commonly appears in the genital tract",Gonorrhea
"Gonorrhea affecting the genital tract Signs and symptoms of gonorrhea infection in men include: Painful urination Pus-like discharge from the tip of the penis Pain or swelling in one testicle Signs and symptoms of gonorrhea infection in women include: Increased vaginal discharge Painful urination Vaginal bleeding between periods, such as after vaginal intercourse Painful intercourse Abdominal or pelvic pain Gonorrhea at other sites in the body Gonorrhea can also affect these parts of the body: Rectum",Gonorrhea
"Signs and symptoms include anal itching, pus-like discharge from the rectum, spots of bright red blood on toilet tissue and having to strain during bowel movements",Gonorrhea
Eyes,Gonorrhea
"Gonorrhea that affects your eyes may cause eye pain, sensitivity to light, and pus-like discharge from one or both eyes",Gonorrhea
Throat,Gonorrhea
Signs and symptoms of a throat infection may include a sore throat and swollen lymph nodes in the neck,Gonorrhea
Joints,Gonorrhea
"If one or more joints become infected by bacteria (septic arthritis), the affected joints may be warm, red, swollen and extremely painful, especially when you move an affected joint",Gonorrhea
"When to see your doctor Make an appointment with your doctor if you notice any troubling signs or symptoms, such as a burning sensation when you urinate or a pus-like discharge from your penis, vagina or rectum",Gonorrhea
Also make an appointment with your doctor if your partner has been diagnosed with gonorrhea,Gonorrhea
You may not experience signs or symptoms that prompt you to seek medical attention,Gonorrhea
"But without treatment, you can reinfect your partner even after he or she has been treated for gonorrhea",Gonorrhea
"The gonorrhea bacteria are most often passed from one person to another during sexual contact, including oral, anal or vaginal intercourse",Gonorrhea
They include: Intense joint pain,Gout
"Gout usually affects the large joint of your big toe, but it can occur in your feet, ankles, knees, hands and wrists",Gout
The pain is likely to be most severe within the first four to 12 hours after it begins,Gout
Lingering discomfort,Gout
"After the most severe pain subsides, some joint discomfort may last from a few days to a few weeks",Gout
Later attacks are likely to last longer and affect more joints,Gout
Inflammation and redness,Gout
"The affected joint or joints become swollen, tender, warm and red",Gout
Limited range of motion,Gout
Decreased joint mobility may occur as gout progresses,Gout
Gout that goes untreated can lead to worsening pain and joint damage,Gout
"Seek medical care immediately if you have a fever and a joint is hot and inflamed, which can be a sign of infection",Gout
"Grass pollen, which is common in late spring and summer",Hay fever
"Ragweed pollen, which is common in fall",Hay fever
"Dust mites, cockroaches and dander from pets can occur year-round (perennial)",Hay fever
Spoors from indoor and outdoor fungi and molds are considered both seasonal and perennial,Hay fever
"Hay fever or common cold? Signs and symptoms can be similar, so it can be difficult to tell which one you have",Hay fever
But getting the right treatment might offer relief,Hay fever
"However, common signs and symptoms can include: Itching",Head lice infestation
"Itching on the scalp, neck and ears is the most common symptom",Head lice infestation
This is an allergic reaction to louse saliva,Head lice infestation
"When a person has an infestation for the first time, itching may not occur for two to six weeks after infestation",Head lice infestation
Cardiovascular disease symptoms may be different for men and women,Heart disease
"For instance, men are more likely to have chest pain; women are more likely to have symptoms such as shortness of breath, nausea and extreme fatigue",Heart disease
It's important to watch for cardiovascular symptoms and discuss concerns with your doctor,Heart disease
Cardiovascular disease can sometimes be found early with regular exams,Heart disease
Heart disease symptoms caused by abnormal heartbeats (heart arrhythmias) A heart arrhythmia is an abnormal heartbeat,Heart disease
"Your heart may beat too quickly, too slowly or irregularly",Heart disease
Heart arrhythmia symptoms can include: Fluttering in your chest Racing heartbeat (tachycardia) Slow heartbeat (bradycardia) Chest pain or discomfort Shortness of breath Lightheadedness Dizziness Fainting (syncope) or near fainting Heart disease symptoms caused by heart defects Serious congenital heart defects â€” defects you're born with â€” usually become evident soon after birth,Heart disease
"Heart defect symptoms in children could include: Pale gray or blue skin color (cyanosis) Swelling in the legs, abdomen or areas around the eyes In an infant, shortness of breath during feedings, leading to poor weight gain Less serious congenital heart defects are often not diagnosed until later in childhood or during adulthood",Heart disease
"Signs and symptoms of congenital heart defects that usually aren't immediately life-threatening include: Easily getting short of breath during exercise or activity Easily tiring during exercise or activity Swelling in the hands, ankles or feet Heart disease symptoms caused by weak heart muscle (dilated cardiomyopathy) Cardiomyopathy is the thickening and stiffening of heart muscle",Heart disease
"In early stages of cardiomyopathy, you may have no symptoms",Heart disease
"Valves may be damaged by a variety of conditions leading to narrowing (stenosis), leaking (regurgitation or insufficiency) or improper closing (prolapse)",Heart disease
"If you're concerned about developing heart disease, talk to your doctor about steps you can take to reduce your heart disease risk",Heart disease
This is especially important if you have a family history of heart disease,Heart disease
"If you think you may have heart disease, based on new signs or symptoms you're having, make an appointment to see your doctor",Heart disease
A body temperature of 104 F (40 C) or higher is the main sign of heatstroke,Heatstroke
Altered mental state or behavior,Heatstroke
"Confusion, agitation, slurred speech, irritability, delirium, seizures and coma can all result from heatstroke",Heatstroke
Alteration in sweating,Heatstroke
"In heatstroke brought on by hot weather, your skin will feel hot and dry to the touch",Heatstroke
"However, in heatstroke brought on by strenuous exercise, your skin may feel moist",Heatstroke
You may feel sick to your stomach or vomit,Heatstroke
Flushed skin,Heatstroke
Your skin may turn red as your body temperature increases,Heatstroke
Rapid breathing,Heatstroke
Your breathing may become rapid and shallow,Heatstroke
Racing heart rate,Heatstroke
Your pulse may significantly increase because heat stress places a tremendous burden on your heart to help cool your body,Heatstroke
These lie inside the rectum,Hemorrhoids
"You usually can't see or feel these hemorrhoids, and they rarely cause discomfort",Hemorrhoids
But straining or irritation when passing stool can damage a hemorrhoid's surface and cause it to bleed,Hemorrhoids
"Occasionally, straining can push an internal hemorrhoid through the anal opening",Hemorrhoids
This is known as a protruding or prolapsed hemorrhoid and can cause pain and irritation,Hemorrhoids
External hemorrhoids,Hemorrhoids
These are under the skin around your anus,Hemorrhoids
"When irritated, external hemorrhoids can itch or bleed",Hemorrhoids
Thrombosed hemorrhoids,Hemorrhoids
"Sometimes blood may pool in an external hemorrhoid and form a clot (thrombus) that can result in severe pain, swelling, inflammation and a hard lump near your anus",Hemorrhoids
Your doctor can do a physical examination and perform other tests to confirm hemorrhoids and rule out more-serious conditions or diseases,Hemorrhoids
"Also talk to your doctor if you know you have hemorrhoids and they cause pain, bleed frequently or excessively, or don't improve with home remedies",Hemorrhoids
"Don't assume rectal bleeding is due to hemorrhoids, especially if you are over 40 years old",Hemorrhoids
"Rectal bleeding can occur with other diseases, including colorectal cancer and anal cancer",Hemorrhoids
"If you have bleeding along with a marked change in bowel habits or if your stools change in color or consistency, consult your doctor",Hemorrhoids
These types of stools can signal more extensive bleeding elsewhere in your digestive tract,Hemorrhoids
"Seek emergency care if you experience large amounts of rectal bleeding, lightheadedness, dizziness or faintness",Hemorrhoids
Swollen veins (hemorrhoids) can develop from increased pressure in the lower rectum due to: Straining during bowel movements Sitting for long periods of time on the toilet Chronic diarrhea or constipation Obesity Pregnancy Anal intercourse Low-fiber diet Hemorrhoids are more likely with aging because the tissues that support the veins in your rectum and anus can weaken and stretch,Hemorrhoids
"Chronic hepatitis C is usually a silent infection for many years, until the virus damages the liver enough to cause the signs and symptoms of liver disease",Hepatitis C
"Among these signs and symptoms are: Bleeding easily Bruising easily Fatigue Poor appetite Yellow discoloration of the skin and eyes (jaundice) Dark-colored urine Itchy skin Fluid buildup in your abdomen (ascites) Swelling in your legs Weight loss Confusion, drowsiness and slurred speech (hepatic encephalopathy) Spider-like blood vessels on your skin (spider angiomas) Every chronic hepatitis C infection starts with an acute phase",Hepatitis C
Acute hepatitis C usually goes undiagnosed because it rarely causes symptoms,Hepatitis C
"When signs and symptoms are present, they may include jaundice, along with fatigue, nausea, fever and muscle aches",Hepatitis C
Acute symptoms appear one to three months after exposure to the virus and last two weeks to three months,Hepatitis C
Acute hepatitis C infection doesn't always become chronic,Hepatitis C
"Some people clear HCV from their bodies after the acute phase, an outcome known as spontaneous viral clearance",Hepatitis C
"In studies of people diagnosed with acute HCV, rates of spontaneous viral clearance have varied from 14 to 50 percent",Hepatitis C
Acute hepatitis C also responds well to antiviral therapy,Hepatitis C
The infection spreads when blood contaminated with the virus enters the bloodstream of an uninfected person,Hepatitis C
"Globally, HCV exists in several distinct forms, known as genotypes",Hepatitis C
The most common HCV genotype in North America and Europe is type 1,Hepatitis C
"Type 2 also occurs in the United States and Europe, but is less common than type 1",Hepatitis C
"Both type 1 and type 2 have also spread through much of the world, although other genotypes cause a majority of infections in the Middle East, Asia and Africa",Hepatitis C
"Although chronic hepatitis C follows a similar course regardless of the genotype of the infecting virus, treatment recommendations vary depending on viral genotype",Hepatitis C
liver cirrhosis Normal liver vs,Hepatitis C
"liver cirrhosis Liver cancer Liver cancer Hepatitis C infection that continues over many years can cause significant complications, such as:",Hepatitis C
"A few people with high blood pressure may have headaches, shortness of breath or nosebleeds, but these signs and symptoms aren't specific and usually don't occur until high blood pressure has reached a severe or life-threatening stage",High blood pressure
Ask your doctor for a blood pressure reading at least every two years starting at age 18,High blood pressure
"If you're age 40 or older, or you're age 18-39 with a high risk of high blood pressure, ask your doctor for a blood pressure reading every year",High blood pressure
Blood pressure generally should be checked in both arms to determine if there is a difference,High blood pressure
It's important to use an appropriate-sized arm cuff,High blood pressure
Your doctor will likely recommend more frequent readings if you've already been diagnosed with high blood pressure or have other risk factors for cardiovascular disease,High blood pressure
Children age 3 and older will usually have blood pressure measured as a part of their yearly checkups,High blood pressure
"If you don't regularly see your doctor, you may be able to get a free blood pressure screening at a health resource fair or other locations in your community",High blood pressure
You can also find machines in some stores that will measure your blood pressure for free,High blood pressure
"Public blood pressure machines, such as those found in pharmacies, may provide helpful information about your blood pressure, but they may have some limitations",High blood pressure
"The accuracy of these machines depends on several factors, such as a correct cuff size and proper use of the machines",High blood pressure
Ask your doctor for advice on using public blood pressure machines,High blood pressure
Primary infection (Acute HIV) The majority of people infected by HIV develop a flu-like illness within a month or two after the virus enters the body,HIV/AIDS
"This illness, known as primary or acute HIV infection, may last for a few weeks",HIV/AIDS
"Possible signs and symptoms include: Fever Headache Muscle aches and joint pain Rash Sore throat Swollen lymph glands, mainly on the neck Although the symptoms of primary HIV infection may be mild enough to go unnoticed, the amount of virus in the bloodstream (viral load) is particularly high at this time",HIV/AIDS
"As a result, HIV infection spreads more efficiently during primary infection than during the next stage of infection",HIV/AIDS
"Clinical latent infection (Chronic HIV) In some people, persistent swelling of lymph nodes occurs during clinical latent HIV",HIV/AIDS
"Otherwise, there are no specific signs and symptoms",HIV/AIDS
"HIV remains in the body, however, and in infected white blood cells",HIV/AIDS
Clinical latent infection generally lasts around 10 years if you're not receiving antiretroviral therapy,HIV/AIDS
This phase can last for decades in people taking antiretroviral medications,HIV/AIDS
But some people progress to more severe disease much sooner,HIV/AIDS
"Early symptomatic HIV infection As the virus continues to multiply and destroy immune cells, you may develop mild infections or chronic signs and symptoms such as: Fever Fatigue Swollen lymph nodes â€” often one of the first signs of HIV infection Diarrhea Weight loss Oral yeast infection (thrush) Shingles (herpes zoster) Progression to AIDS If you receive no treatment for your HIV infection, the disease typically progresses to AIDS in about 10 years",HIV/AIDS
"By the time AIDS develops, your immune system has been severely damaged, making you susceptible to opportunistic infections â€” diseases that wouldn't usually trouble a person with a healthy immune system",HIV/AIDS
"When warts do appear, they vary in appearance depending on which variety of HPV is involved: Genital warts",HPV infection
"These appear as flat lesions, small cauliflower-like bumps or tiny stem-like protrusions",HPV infection
"In women, genital warts appear mostly on the vulva but can also occur near the anus, on the cervix or in the vagina",HPV infection
"In men, genital warts appear on the penis and scrotum or around the anus",HPV infection
"Genital warts rarely cause discomfort or pain, though they may itch",HPV infection
Common warts,HPV infection
"Common warts appear as rough, raised bumps and usually occur on the hands, fingers or elbows",HPV infection
"In most cases, common warts are simply unsightly, but they can also be painful or susceptible to injury or bleeding",HPV infection
Plantar warts,HPV infection
"Plantar warts are hard, grainy growths that usually appear on the heels or balls of your feet",HPV infection
These warts might cause discomfort,HPV infection
Flat warts,HPV infection
"Flat warts are flat-topped, slightly raised lesions darker than your skin",HPV infection
"They can appear anywhere, but children usually get them on the face and men tend to get them in the beard area",HPV infection
Women tend to get them on the legs,HPV infection
Cervical cancer It's important to remember that being vaccinated against HPV infection can protect you from cervical cancer,HPV infection
"For those who aren't vaccinated, most cases of cervical cancer are caused by HPV strains that usually don't cause warts, so women often don't realize they've been infected",HPV infection
Early stages of cervical cancer typically cause no signs or symptoms,HPV infection
"Over time, repeated infection of certain HPV strains can lead to precancerous lesions",HPV infection
"If not treated, these lesions can become cancerous",HPV infection
"That's why it's important for women to have regular Pap tests, which can detect precancerous changes in the cervix that might lead to cancer",HPV infection
Current guidelines recommend that women ages 21 to 29 have a Pap test every three years,HPV infection
"Women ages 30 to 65 are advised to continue having a Pap test every three years, or every five years if they also get the HPV DNA test at the same time",HPV infection
"Women over 65 can stop testing if they've had three normal Pap tests in a row, or two HPV DNA and Pap tests with no abnormal results",HPV infection
The virus is transferred primarily by skin-to-skin contact,HPV infection
"Genital HPV infections are contracted through sexual intercourse, anal sex and other skin-to-skin contact in the genital region",HPV infection
Some HPV infections that result in oral or upper respiratory lesions are contracted through oral sex,HPV infection
"If you're pregnant and have an HPV infection with genital warts, the warts might enlarge and multiply during pregnancy",HPV infection
Treatment might have to wait until after delivery,HPV infection
"Large genital warts can block the birth canal, complicating vaginal delivery",HPV infection
"The infection might be linked to a rare, noncancerous growth in the baby's voice box (larynx)",HPV infection
Warts are contagious,HPV infection
They spread by contact with a wart or with something that touched the wart,HPV infection
"The more sexual partners you have, the more likely you are to contract a genital HPV infection",HPV infection
Having sex with a partner who has had multiple sex partners also increases your risk,HPV infection
Common warts occur mostly in children,HPV infection
Genital warts occur most often in adolescents and young adults,HPV infection
Weakened immune systems,HPV infection
People who have weakened immune systems are at greater risk of HPV infections,HPV infection
Immune systems can be weakened by HIV/AIDS or by immune system-suppressing drugs used after organ transplants,HPV infection
Damaged skin,HPV infection
Areas of skin that have been punctured or opened are more prone to develop common warts,HPV infection
Personal contact,HPV infection
Touching someone's warts or not wearing protection before contacting surfaces that have been exposed to HPV â€” such as public showers or swimming pools â€” might increase your risk of HPV infection,HPV infection
You are likely to have periods of active illness followed by periods of remission,Inflammatory bowel disease
Signs and symptoms that are common to both Crohn's disease and ulcerative colitis include: Diarrhea,Inflammatory bowel disease
Diarrhea is a common problem for people with IBD,Inflammatory bowel disease
Fever and fatigue,Inflammatory bowel disease
Many people with IBD experience a low-grade fever,Inflammatory bowel disease
You may also feel tired or have low energy,Inflammatory bowel disease
Abdominal pain and cramping,Inflammatory bowel disease
Inflammation and ulceration can affect the normal movement of contents through your digestive tract and may lead to pain and cramping,Inflammatory bowel disease
You may also experience nausea and vomiting,Inflammatory bowel disease
Blood in your stool,Inflammatory bowel disease
You might notice bright red blood in the toilet bowl or darker blood mixed with your stool,Inflammatory bowel disease
You can also have bleeding you don't see (occult blood),Inflammatory bowel disease
Reduced appetite,Inflammatory bowel disease
"Abdominal pain and cramping, as well as inflammation, can affect your appetite",Inflammatory bowel disease
Unintended weight loss,Inflammatory bowel disease
You may lose weight and even become malnourished because you cannot properly digest and absorb food,Inflammatory bowel disease
Types Ulcerative colitis is classified according to the location of inflammation and severity of symptoms: Ulcerative proctitis,Inflammatory bowel disease
"Inflammation is confined to the area closest to the anus (rectum), and rectal bleeding may be the only sign of the disease",Inflammatory bowel disease
This form of ulcerative colitis tends to be the mildest,Inflammatory bowel disease
Proctosigmoiditis,Inflammatory bowel disease
Inflammation involves the rectum and sigmoid colon (lower end of the colon),Inflammatory bowel disease
"Signs and symptoms include bloody diarrhea, abdominal cramps and pain, and an inability to move the bowels in spite of the urge to do so (tenesmus)",Inflammatory bowel disease
Left-sided colitis,Inflammatory bowel disease
Inflammation extends from the rectum up through the sigmoid and descending colon,Inflammatory bowel disease
"Signs and symptoms include bloody diarrhea, abdominal cramping and pain on the left side, and unintended weight loss",Inflammatory bowel disease
"But colds usually develop slowly, whereas the flu tends to come on suddenly",Influenza
"And although a cold can be a nuisance, you usually feel much worse with the flu",Influenza
Common signs and symptoms of the flu include: Fever over 100,Influenza
"If you have flu symptoms and are at risk of complications, see your doctor right away",Influenza
Taking antiviral drugs within the first 48 hours after you first notice symptoms may reduce the length of your illness and help prevent more-serious problems,Influenza
"You can inhale the droplets directly, or you can pick up the germs from an object â€” such as a telephone or computer keyboard â€” and then transfer them to your eyes, nose or mouth",Influenza
"People with the virus are likely contagious from the day or so before symptoms first appear until about five days after symptoms begin, though sometimes people are contagious for as long as 10 days after symptoms appear",Influenza
Children and people with weakened immune systems may be contagious for a slightly longer time,Influenza
"Influenza viruses are constantly changing, with new strains appearing regularly",Influenza
"If you've had influenza in the past, your body has already made antibodies to fight that particular strain of the virus",Influenza
"If future influenza viruses are similar to those you've encountered before, either by having the disease or by vaccination, those antibodies may prevent infection or lessen its severity",Influenza
But antibodies against flu viruses you've encountered in the past can't protect you from new influenza subtypes that can be very different immunologically from what you had before,Influenza
Seasonal influenza tends to target young children and older adults,Influenza
Living conditions,Influenza
"People who live in facilities along with many other residents, such as nursing homes or military barracks, are more likely to develop influenza",Influenza
"Cancer treatments, anti-rejection drugs, corticosteroids and HIV/AIDS can weaken your immune system",Influenza
This can make it easier for you to catch influenza and may also increase your risk of developing complications,Influenza
Chronic illnesses,Influenza
"Chronic conditions, such as asthma, diabetes or heart problems, may increase your risk of influenza complications",Influenza
"Pregnant women are more likely to develop influenza complications, particularly in the second and third trimesters",Influenza
Women who are two weeks postpartum are also more likely to develop influenza-related complications,Influenza
People with a BMI of 40 or more have an increased risk of complications from the flu,Influenza
"Although you may feel miserable while you have it, the flu usually goes away in a week or two with no lasting effects",Influenza
But high-risk children and adults may develop complications such as: Pneumonia Bronchitis Asthma flare-ups Heart problems Ear infections Pneumonia is the most serious complication,Influenza
"For older adults and people with a chronic illness, pneumonia can be deadly",Influenza
"Less often, laryngitis symptoms are caused by something more serious or long lasting",Laryngitis
Strenuous use of your voice during an episode of acute laryngitis can damage your vocal cords,Laryngitis
Make an appointment with a doctor if your laryngitis symptoms last more than two weeks,Laryngitis
"Seek immediate medical attention if you: Have trouble breathing Cough up blood Have a fever that won't go away Have increasing pain Have trouble swallowing Seek immediate medical attention if your child: Makes noisy, high-pitched breathing sounds when inhaling (stridor) Drools more than usual Has trouble swallowing Has difficulty breathing Has a fever higher than 103 F (39",Laryngitis
"Although croup can usually be treated at home, severe symptoms require medical attention",Laryngitis
"These symptoms also can indicate epiglottitis, an inflammation of the tissue that acts as a lid to cover the windpipe (trachea), which can be life-threatening for children and adults",Laryngitis
Leukemia symptoms are often vague and not specific,Leukemia
You may overlook early leukemia symptoms because they may resemble symptoms of the flu and other common illnesses,Leukemia
"Rarely, leukemia may be discovered during blood tests for some other condition",Leukemia
Tickling feeling from movement of hair,Lice infestation
"Lice on your scalp, body, clothing, or pubic or other body hair",Lice infestation
Adult lice may be about the size of a sesame seed or slightly larger,Lice infestation
Nits resemble tiny pussy willow buds,Lice infestation
"Nits can be mistaken for dandruff, but unlike dandruff, they can't be easily brushed out of hair",Lice infestation
"Small red bumps on the scalp, neck and shoulders",Lice infestation
"However, see your doctor if: Nonprescription shampoo doesn't kill the lice â€” your doctor can prescribe a stronger, prescription shampoo You're pregnant â€” don't use any anti-lice shampoo until you talk to your doctor You have any infected hives or skin abrasions from scratching  ",Lice infestation
"If you have consistently low readings but feel fine, your doctor is likely to monitor you during routine exams",Low blood pressure
"Even occasional dizziness or lightheadedness may be a relatively minor problem â€” the result of mild dehydration from too much time in the sun or a hot tub, for example",Low blood pressure
"In these situations, it's not a matter so much of how far, but of how quickly, your blood pressure drops",Low blood pressure
"Still, it's important to see your doctor if you experience any signs or symptoms of hypotension because they sometimes can point to more-serious problems",Low blood pressure
"It can be helpful to keep a record of your symptoms, when they occur and what you were doing at the time",Low blood pressure
"Early signs and symptoms A small, red bump often appears at the site of a tick bite or tick removal and resolves over a few days",Lyme disease
This is normal after a tick bite and does not indicate Lyme disease,Lyme disease
"However, these signs and symptoms may occur within a month after you've been infected: Rash",Lyme disease
"From 3 to 30 days after an infected tick bite, an expanding red area might appear that sometimes clears in the center, forming a bullâ€™s-eye pattern",Lyme disease
The rash (erythema migrans) expands slowly over days and can spread to 12 inches (30 centimeters) across,Lyme disease
It is typically not itchy or painful,Lyme disease
Erythema migrans is one of the hallmarks of Lyme disease,Lyme disease
Some people develop this rash at more than one place on their bodies,Lyme disease
Flu-like symptoms,Lyme disease
"Fever, chills, fatigue, body aches and a headache may accompany the rash",Lyme disease
"Later signs and symptoms If untreated, new signs and symptoms of Lyme infection might appear in the following weeks to months",Lyme disease
These include: Erythema migrans appearing in other areas of your body,Lyme disease
appearing in other areas of your body,Lyme disease
Joint pain,Lyme disease
"Bouts of severe joint pain and swelling are especially likely to affect your knees, but the pain can shift from one joint to another",Lyme disease
Neurological problems,Lyme disease
"Weeks, months or even years after infection, you might develop inflammation of the membranes surrounding your brain (meningitis), temporary paralysis of one side of your face (Bell's palsy), numbness or weakness in your limbs, and impaired muscle movement",Lyme disease
"Signs and symptoms caused by the bacterium Borrelia mayonii may also include: Nausea and vomiting Diffuse rashes (rather than a single bull's-eye rash commonly associated with Lyme disease) Less common signs and symptoms Several weeks after infection, some people develop: Heart problems, such as an irregular heartbeat",Lyme disease
Heart problems rarely last more than a few days or weeks,Lyme disease
Eye inflammation,Lyme disease
Liver inflammation (hepatitis),Lyme disease
Severe fatigue,Lyme disease
"The longer the tick remains attached to your skin, the greater your risk of getting the disease",Lyme disease
Lyme infection is unlikely if the tick is attached for less than 36 to 48 hours,Lyme disease
If you think you've been bitten and have signs and symptoms of Lyme disease â€” particularly if you live in an area where Lyme disease is prevalent â€” contact your doctor,Lyme disease
Treatment for Lyme disease is more effective if begun early,Lyme disease
See your doctor even if symptoms disappear It's important to consult your doctor even if signs and symptoms disappear â€” the absence of symptoms doesn't mean the disease is gone,Lyme disease
"Left untreated, Lyme disease can spread to other parts of your body from several months to years after infection, causing arthritis and nervous system problems",Lyme disease
"Ticks also can transmit other illnesses, such as babesiosis and Colorado tick fever",Lyme disease
"However, some types of malaria parasites can lie dormant in your body for up to a year",Malaria
The parasites that cause malaria can lie dormant in your body for up to a year,Malaria
"If you have severe symptoms, seek emergency medical attention",Malaria
Mosquito transmission cycle Uninfected mosquito,Malaria
A mosquito becomes infected by feeding on a person who has malaria,Malaria
Transmission of parasite,Malaria
"If you're the next person this mosquito bites, it can transmit malaria parasites to you",Malaria
In the liver,Malaria
The parasites then travel to your liver â€” where some types can lie dormant for as long as a year,Malaria
Into the bloodstream,Malaria
"When the parasites mature, they leave the liver and infect your red blood cells",Malaria
This is when people typically develop malaria symptoms,Malaria
On to the next person,Malaria
"If an uninfected mosquito bites you at this point in the cycle, it will become infected with your malaria parasites and can spread them to the next person it bites",Malaria
Many different subtypes of malaria parasites exist,Malaria
"The variety that causes the most lethal complications is most commonly found in: African countries south of the Sahara Desert The Asian subcontinent Solomon Islands, Papua New Guinea and Haiti Risks of more severe disease People at increased risk of serious disease include: Young children and infants Travelers coming from areas with no malaria Pregnant women and their unborn children Poverty, lack of knowledge, and little or no access to health care also contribute to malaria deaths worldwide",Malaria
"Immunity can wane Residents of a malaria region may be exposed to the disease so frequently that they acquire a partial immunity, which can lessen the severity of malaria symptoms",Malaria
"However, this partial immunity can disappear if you move to a country where you're no longer frequently exposed to the parasite",Malaria
The Centers for Disease Control and Prevention estimate that 90 percent of all malaria deaths occur in Africa â€” most commonly in children under the age of 5,Malaria
"In most cases, malaria deaths are related to one or more serious complications, including: Cerebral malaria",Malaria
"If parasite-filled blood cells block small blood vessels to your brain (cerebral malaria), swelling of your brain or brain damage may occur",Malaria
Cerebral malaria may cause coma,Malaria
Breathing problems,Malaria
Accumulated fluid in your lungs (pulmonary edema) can make it difficult to breathe,Malaria
Organ failure,Malaria
"Malaria can cause your kidneys or liver to fail, or your spleen to rupture",Malaria
Any of these conditions can be life-threatening,Malaria
Anemia,Malaria
"Malaria damages red blood cells, which can result in anemia",Malaria
Low blood sugar,Malaria
"Severe forms of malaria itself can cause low blood sugar, as can quinine â€” one of the most common medications used to combat malaria",Malaria
Very low blood sugar can result in coma or death,Malaria
"Malaria may recur Some varieties of the malaria parasite, which typically cause milder forms of the disease, can persist for years and cause relapses",Malaria
"Signs and symptoms of measles typically include: Fever Dry cough Runny nose Sore throat Inflamed eyes (conjunctivitis) Tiny white spots with bluish-white centers on a red background found inside the mouth on the inner lining of the cheek â€” also called Koplik's spots A skin rash made up of large, flat blotches that often flow into one another The infection occurs in sequential stages over a period of two to three weeks",Measles
Infection and incubation,Measles
"For the first 10 to 14 days after you're infected, the measles virus incubates",Measles
You have no signs or symptoms of measles during this time,Measles
Nonspecific signs and symptoms,Measles
"Measles typically begins with a mild to moderate fever, often accompanied by a persistent cough, runny nose, inflamed eyes (conjunctivitis) and sore throat",Measles
This relatively mild illness may last two or three days,Measles
Acute illness and rash,Measles
"The rash consists of small red spots, some of which are slightly raised",Measles
Spots and bumps in tight clusters give the skin a splotchy red appearance,Measles
"The face breaks out first, particularly behind the ears and along the hairline",Measles
"Over the next few days, the rash spreads down the arms and trunk, then over the thighs, lower legs and feet",Measles
"At the same time, fever rises sharply, often as high as 104 to 105",Measles
8 F (40 to 41 C),Measles
"The measles rash gradually recedes, fading first from the face and last from the thighs and feet",Measles
Communicable period,Measles
"A person with measles can spread the virus to others for about eight days, starting four days before the rash appears and ending when the rash has been present for four days",Measles
"Review your family's immunization records with your doctor, especially before starting elementary school, before college and before international travel",Measles
"They most often develop in areas that have had exposure to the sun, such as your back, legs, arms and face",Melanoma
"Melanomas can also occur in areas that don't receive much sun exposure, such as the soles of your feet, palms of your hands and fingernail beds",Melanoma
These hidden melanomas are more common in people with darker skin,Melanoma
The first melanoma signs and symptoms often are: A change in an existing mole The development of a new pigmented or unusual-looking growth on your skin Melanoma doesn't always begin as a mole,Melanoma
It can also occur on otherwise normal-appearing skin,Melanoma
"Normal moles Normal moles are generally a uniform color â€” such as tan, brown or black â€” with a distinct border separating the mole from your surrounding skin",Melanoma
They're oval or round and usually smaller than 1/4 inch (about 6 millimeters) in diameter â€” the size of a pencil eraser,Melanoma
Most people have between 10 and 45 moles,Melanoma
"Many of these develop by age 50, although moles may change in appearance over time â€” some may even disappear with age",Melanoma
"Unusual moles that may indicate melanoma To help you identify characteristics of unusual moles that may indicate melanomas or other skin cancers, think of the letters ABCDE: A is for asymmetrical shape",Melanoma
"Look for moles with irregular shapes, such as two very different-looking halves",Melanoma
B is for irregular border,Melanoma
"Look for moles with irregular, notched or scalloped borders â€” characteristics of melanomas",Melanoma
C is for changes in color,Melanoma
Look for growths that have many colors or an uneven distribution of color,Melanoma
D is for diameter,Melanoma
Look for new growth in a mole larger than 1/4 inch (about 6 millimeters),Melanoma
E is for evolving,Melanoma
"Look for changes over time, such as a mole that grows in size or that changes color or shape",Melanoma
"Moles may also evolve to develop new signs and symptoms, such as new itchiness or bleeding",Melanoma
Cancerous (malignant) moles vary greatly in appearance,Melanoma
"Some may show all of the changes listed above, while others may have only one or two unusual characteristics",Melanoma
